2918.419	18.827	1823.1	18.830	310.227	117.05	97.67	23.83	2906.85	117.10	919.10	44.10	14.80	2041.90	431.60	33.70	26.90	48.80	44.60	134.60	163.90	26.53	282.30	13.9000	29.30	24.70	1358.666667	1009.666667	349	271.3333333	266	498.3333333	323	23.64046667	30.82	18.70	37.34	23.57	13.60	30.08	9.25	22.63	78.4144	1783.00	1346.67	758.00	912.00	6.766666667	54270	6300.33	8767.00	2901.00	18698.33	2598.33	2685.70	11047.67	5562.73	730.00	3758.67	3471.67	1696.67	3044.00	35571.67	45508.67	8761.33	2.21	2.77	39.87	2.53	55.17	59.20	37.464	23.209	42.7000	29.0000	27.20	83.27	122.97	4.5000	3.01	3.69	3.90	3.98	1.68	2.303333333	2.60	4.44	5.11	143.4	327.5666667	28.90	114.17	169.13	114.17	0.30	32.62	312.53	3.83	1.68	60.63	60.63	29.94666667	33.9	30.77	30.03	22.53	30.30	46.13	23.00	30.40	31.5	33.5	35.20	33.40	33.33	30.17	32.90	30.50	67.18666667	2.97	280.0832667	4.32	362.06	1.03	60.63333333	65.63333333	52.03	57.83	52.33	66.50	50.23	0.052333333	11.16333333	99.6	52.33333333
2977.830	18.892	1859.6	18.851	315.463	119.83	100.69	19.77	2972.98	121.80	939.31	45.00	15.90	2082.00	440.40	34.30	27.80	50.40	46.70	136.20	167.50	26.53	288.40	14.5000	31.60	24.90	1388.333333	1005.333333	383	288.6666667	257.3333333	502	340.3333333	24.4695	31.76	19.69	38.21	24.51	14.16	31.49	9.52	23.41	80.6409	1727.67	1244.00	634.67	775.33	6.2	54711.66667	6347.33	8889.67	2942.33	18904.33	2614.33	2692.50	11084.33	5589.40	725.00	3798.33	3494.67	1707.33	3082.33	35807.33	45894.00	8817.67	2.233333333	2.84	40.47	2.77	55.37	59.00	37.872	23.148	43.3000	29.3000	27.43	86.50	125.43	4.5000	3.10	3.65	3.84	3.973333333	2.40	2.46	2.75	4.41	5.11	144.7	333.3333333	29.20	115.10	173.57	115.10	0.37	33.35	318.27	3.89	1.69	61.70	61.70	29.99	33.86666667	30.80	30.10	22.43	30.30	46.13	23.13	30.40	31.53333333	33.5	35.23	33.37	33.37	30.37	32.90	30.50	70.49666667	2.97	281.3299333	4.32	362.06	1.04	61.8	68.93333333	55.80	58.60	54.57	63.57	53.10	0.100666667	11.364	98.6	54.56666667
3031.241	19.004	1879.4	18.934	334.271	123.48	100.44	31.22	3009.23	124.40	955.93	45.80	15.60	2101.70	447.10	34.40	28.40	51.60	47.70	137.80	170.10	26.55	293.30	14.6000	32.20	25.10	1360.666667	966.3333333	394.3333333	264.6666667	247.6666667	506.3333333	342	24.83496667	31.97	19.94	38.41	24.93	14.51	31.71	9.73	23.77	81.18623333	1642.00	1109.33	548.33	665.33	5.633333333	55118	6380.67	9014.00	2936.00	19051.33	2630.33	2716.90	11144.00	5623.87	720.67	3836.33	3519.33	1716.67	3120.33	36066.67	46241.33	8876.67	2.256666667	2.87	40.33	2.80	55.60	58.90	38.237	23.138	44.0000	30.0000	28.07	87.00	127.83	4.5000	3.21	3.63	3.84	4.016666667	2.46	2.723333333	2.91	4.41	5.06	145.6333333	340.2333333	29.50	115.77	178.10	115.77	0.40	33.05	323.73	3.96	1.69	62.67	62.67	30.10666667	33.96666667	30.97	30.23	22.47	30.50	46.10	23.30	30.47	31.7	33.73333333	35.90	33.37	33.53	30.53	33.00	30.57	69.45	2.97	281.3633	4.33	361.92	1.05	60.86666667	60.43333333	58.37	59.47	56.20	66.00	56.77	0.081333333	11.26866667	99.3	56.2
3064.709	19.030	1902.5	19.001	331.039	126.17	110.08	19.65	3060.48	123.90	961.11	46.40	15.60	2125.20	454.50	34.40	29.20	53.20	49.00	138.70	173.40	26.56	298.70	15.0000	32.20	25.40	1470.333333	1003.333333	467	291.6666667	278.6666667	516.6666667	383.3333333	25.07563333	32.52	20.63	38.82	24.80	14.33	32.12	9.95	24.30	81.33563333	1590.00	1112.33	504.00	607.67	5.533333333	55623.66667	6411.33	9107.00	3001.00	19232.33	2648.33	2737.63	11230.00	5672.43	713.00	3875.33	3555.67	1724.67	3159.33	36391.33	46663.67	8960.00	2.263333333	2.84	40.57	2.80	55.57	58.80	38.469	23.318	44.9333	30.9000	28.73	86.93	131.77	4.5000	3.02	3.39	3.63	3.873333333	2.61	2.716666667	2.80	4.30	5.01	146.6	347.4333333	29.80	116.43	182.50	116.43	0.40	33.39	329.13	3.98	1.68	64.53	64.53	30.22	34.1	31.10	30.37	22.63	30.60	46.23	23.47	30.90	31.53333333	33.53333333	35.27	33.47	33.43	30.03	33.00	30.60	59.87333333	2.97	281.1466	4.33	361.99	1.07	52.7	54.46666667	50.07	53.17	52.43	55.83	45.30	0.078333333	11.269	96.23333333	52.43333333
3093.047	19.076	1917.9	19.050	336.962	127.77	103.92	23.04	3084.25	125.60	982.99	47.00	16.00	2137.00	459.10	33.50	29.20	53.90	49.60	140.00	175.60	26.56	301.20	15.2000	33.20	25.60	1430.333333	967.3333333	463	280	252.3333333	509.3333333	388.6666667	25.34306667	32.81	20.78	39.15	24.95	14.38	32.39	10.16	24.63	81.5601	1690.67	1190.67	512.00	563.33	5.566666667	55853.66667	6410.33	9125.33	3028.33	19268.00	2664.00	2747.67	11226.67	5685.33	704.00	3902.67	3567.00	1722.00	3193.00	36585.67	46794.33	9059.33	2.276666667	2.89	40.50	2.77	55.57	58.83	39.021	23.184	46.0000	31.9000	29.50	87.97	134.97	4.5000	3.18	3.50	3.74	3.99	2.85	2.84	3.00	4.34	5.05	146.4666667	352.8333333	29.97	116.07	187.10	116.07	0.40	33.98	333.53	4.03	1.67	66.00	66.00	30.30666667	34.13333333	31.20	30.43	22.50	30.63	46.40	23.60	30.80	31.7	33.66666667	35.77	33.37	33.57	30.63	33.00	30.60	57.87333333	2.97	280.3765667	4.32	360.97	1.08	50.16666667	53.03333333	43.83	49.30	48.23	53.20	44.63	0.099333333	11.27866667	94.43333333	48.23333333
3100.563	19.136	1945.1	19.107	325.650	129.33	101.68	13.65	3105.56	125.70	984.41	47.80	16.20	2154.60	465.00	31.60	29.10	53.50	51.50	141.50	178.40	26.53	304.20	15.4000	34.00	25.90	1573	1022.666667	550.3333333	310.6666667	272	593	397.3333333	25.55703333	32.93	21.02	39.20	25.21	14.59	32.51	10.21	24.80	81.63446667	1735.33	1130.33	561.67	485.33	5.533333333	56041	6395.33	9144.33	3024.67	19260.00	2682.33	2745.27	11256.67	5708.83	695.67	3924.33	3586.00	1728.33	3215.00	36781.00	46912.67	9128.33	2.29	2.95	40.37	2.77	55.30	58.53	39.340	23.248	47.1333	32.9667	30.07	90.10	139.27	4.5000	3.00	3.37	3.60	3.903333333	2.92	2.813333333	2.88	4.26	4.96	147.2666667	359.9	30.20	116.67	192.60	116.67	0.40	34.64	339.87	4.03	1.65	67.57	67.57	30.38	34.23333333	31.27	30.50	22.73	30.80	46.53	23.73	30.90	31.66666667	33.7	35.80	33.40	33.57	30.80	33.00	30.50	60.62666667	2.97	280.2165667	4.32	358.42	1.08	54.06666667	57.03333333	49.27	51.07	46.10	58.07	48.50	0.147666667	11.36766667	94.73333333	46.1
3141.087	19.180	1958.2	19.161	343.721	126.34	104.06	26.68	3126.22	128.50	978.41	48.70	17.00	2172.50	470.10	32.40	30.20	53.40	52.60	142.50	179.90	26.53	308.00	15.8000	33.60	26.20	1411.333333	916.3333333	495	232	209.6666667	545	424.6666667	26.0295	33.80	21.52	40.28	25.67	14.81	33.01	10.21	25.39	82.31556667	1763.00	1267.33	535.33	580.00	5.766666667	56223	6387.33	9163.00	2999.00	19239.33	2702.33	2761.83	11282.33	5736.00	690.00	3940.33	3603.33	1722.67	3237.33	36983.67	46996.33	9226.67	2.31	2.98	40.50	2.77	55.20	58.60	39.619	23.336	47.8333	34.0667	30.87	90.90	142.73	4.5000	3.03	3.40	3.64	3.893333333	2.97	2.906666667	2.96	4.20	4.89	148.8	367.9333333	30.57	117.73	198.17	117.83	0.40	34.42	346.97	4.05	1.64	69.40	69.40	30.47666667	34.3	31.33	30.53	22.73	31.03	46.67	23.90	30.70	31.53333333	33.5	35.30	33.37	33.37	29.97	33.00	30.50	65.68666667	2.97	280.2934	4.33	358.54	1.08	55	59.6	47.50	51.70	49.23	56.83	52.10	0.153333333	11.322	94.9	49.23333333
3180.447	19.217	1976.9	19.188	348.730	129.31	116.24	17.74	3179.24	133.10	977.17	49.70	17.00	2193.10	474.80	32.50	32.20	55.10	53.90	142.80	182.40	26.48	312.40	16.1000	35.50	26.50	1639.333333	1058	581.3333333	346	275	577	441.3333333	26.71586667	34.27	22.17	40.62	26.72	15.64	33.93	10.30	25.64	83.78306667	1768.67	1215.00	533.00	565.33	5.733333333	56618	6405.67	9216.67	3055.67	19371.00	2721.67	2774.13	11357.67	5765.63	693.00	3972.67	3628.00	1733.33	3268.33	37247.00	47333.33	9284.67	2.33	2.93	40.57	2.77	55.37	58.70	39.901	23.232	48.7333	35.2667	31.80	90.07	147.17	4.5000	3.14	3.55	3.76	3.963333333	2.96	2.94	3.02	4.22	4.85	150.1666667	375.9333333	31.07	118.63	203.37	118.73	0.40	34.95	353.53	4.07	1.63	71.33	71.33	30.53333333	34.33333333	31.43	30.63	22.57	30.93	46.77	24.00	30.87	31.5	33.46666667	35.17	33.37	33.40	29.77	33.00	30.63	69.99	2.97	280.0166333	4.33	362.06	1.08	58.53333333	63.13333333	52.60	52.93	60.27	60.67	56.97	0.199666667	11.22466667	95.76666667	60.26666667
3240.332	19.255	2003.8	19.279	360.102	132.60	110.03	21.15	3235.66	133.50	1019.08	50.80	17.90	2217.90	481.90	31.90	32.50	56.80	54.70	145.20	186.20	26.39	316.80	16.3000	36.40	26.80	1672	1064.333333	527.6666667	342.3333333	261.6666667	635.6666667	432.3333333	26.8941	34.55	22.68	40.71	26.75	15.45	34.57	10.62	25.92	83.5563	1688.33	1221.33	541.67	542.67	5.5	56927.66667	6413.67	9241.00	3099.00	19447.67	2737.00	2781.23	11383.67	5787.40	694.00	4005.33	3644.67	1739.33	3303.00	37480.00	47554.67	9373.00	2.35	2.99	40.60	2.90	55.43	58.63	40.745	23.002	49.6000	36.7000	32.50	89.60	152.67	4.5000	3.53	3.78	3.91	4.033333333	3.33	3.293333333	3.42	4.29	4.84	151.7	383.5666667	31.53	119.70	207.97	119.80	0.40	35.83	359.63	4.11	1.63	73.50	73.50	30.72	34.53333333	31.60	30.80	22.60	31.17	46.97	24.17	30.97	31.63333333	33.53333333	35.30	33.40	33.40	29.90	33.03	30.70	71.11	2.97	279.9366333	4.32	362.79	1.08	55.83333333	60.63333333	50.00	52.63	59.53	60.13	47.27	0.315333333	11.19033333	95.03333333	59.53333333
3264.967	19.402	2020.6	19.351	364.534	132.16	115.55	15.44	3269.28	137.60	1009.81	52.00	18.20	2254.60	491.20	35.70	33.70	58.70	55.70	145.30	189.70	26.45	322.20	16.8000	37.40	27.20	1630.666667	990.6666667	507.6666667	343.3333333	255.3333333	591	440.6666667	27.3488	35.04	23.16	41.19	27.24	15.84	35.13	10.92	26.32	84.20373333	1790.33	1201.00	530.33	513.67	5.566666667	57299.66667	6416.33	9284.00	3089.67	19488.67	2761.00	2803.33	11444.00	5834.87	698.67	4042.67	3679.67	1743.67	3343.67	37811.00	47813.00	9486.67	2.37	3.05	40.67	2.93	55.40	58.70	40.852	23.249	51.2667	37.7667	33.97	90.60	157.93	4.5000	3.73	3.94	4.01	4.12	3.45	3.496666667	3.63	4.33	4.84	153.2	391	32.00	120.67	212.43	120.77	0.40	36.79	365.60	4.14	1.62	75.77	75.77	30.80333333	34.6	31.73	30.93	22.63	31.17	47.17	24.27	31.17	31.63333333	33.53333333	35.30	33.37	33.47	29.83	33.17	30.80	74.08666667	2.97	279.7364333	4.32	362.52	1.08	56.4	62.1	44.77	52.13	69.17	62.70	47.90	0.333666667	11.244	97.46666667	69.16666667
3338.246	19.460	2060.5	19.444	379.523	132.04	122.63	16.39	3340.79	140.00	1013.54	53.20	18.30	2299.60	500.60	36.70	35.40	60.10	58.00	148.70	193.70	26.37	328.20	17.5000	40.60	27.50	1646.666667	1038.666667	462.6666667	392.6666667	242.3333333	604.6666667	407.3333333	27.7232	35.43	23.35	41.68	27.68	16.06	35.78	11.23	26.60	84.49563333	1765.33	1165.33	538.33	498.67	5.466666667	57712.33333	6430.67	9311.67	3084.33	19521.00	2785.67	2825.70	11560.67	5912.77	694.33	4078.33	3727.00	1749.33	3381.33	38191.33	48127.67	9584.67	2.38	3.07	40.47	2.90	55.47	58.70	41.416	23.004	52.5333	38.9667	35.07	90.53	162.13	4.5000	3.83	4.05	4.08	4.18	3.46	3.53	3.68	4.38	4.83	154.1666667	397.5333333	32.43	121.27	217.23	121.37	0.40	36.62	371.40	4.21	1.63	78.33	78.33	30.93	34.7	31.87	31.03	22.53	31.40	47.20	24.40	31.37	31.66666667	33.53333333	35.33	33.37	33.47	29.57	33.23	30.80	77.94	2.97	279.7766333	4.32	362.50	1.08	58.4	61.6	49.30	53.10	60.23	63.90	55.83	0.279333333	11.305	96.63333333	60.23333333
3376.587	19.512	2096.7	19.489	377.778	135.01	124.66	15.74	3380.50	140.30	1020.12	54.50	19.10	2362.10	509.80	41.60	34.20	61.90	59.50	151.50	197.40	26.58	334.80	18.0000	40.50	27.90	1488.333333	943	446	324.6666667	248.6666667	570	344.6666667	28.37393333	36.35	24.07	42.70	28.36	16.54	36.81	11.67	27.21	85.54473333	1722.33	1131.67	491.33	494.00	5.2	58077.66667	6450.00	9362.00	3128.33	19635.00	2805.67	2840.83	11603.00	5919.50	694.67	4115.33	3740.33	1757.67	3420.33	38442.67	48416.67	9661.00	2.403333333	3.04	40.77	3.07	55.87	58.97	41.519	23.110	53.7333	40.0000	36.33	88.93	167.30	4.5000	3.86	4.07	4.07	4.2	3.49	3.476666667	3.61	4.41	4.85	155.2333333	404.3333333	32.93	121.77	222.17	121.87	0.47	37.17	377.43	4.25	1.63	80.70	80.70	30.98	34.7	31.90	31.10	22.53	31.40	47.30	24.53	31.33	31.53333333	33.43333333	35.33	33.23	33.50	29.30	33.40	30.70	80.50666667	2.97	279.7530333	4.32	362.57	1.08	59.33333333	62.73333333	52.30	55.63	61.53	61.23	58.90	0.246333333	11.305	97.53333333	61.53333333
3422.469	19.590	2135.2	19.555	386.754	138.63	123.70	18.88	3422.36	143.60	1020.72	55.30	19.30	2392.70	519.10	39.80	33.70	64.10	61.40	154.90	201.00	26.62	341.40	18.4000	41.60	28.40	1528.666667	972	453.6666667	340.3333333	249	572.6666667	366.3333333	28.82853333	36.73	24.61	42.94	29.16	17.15	37.61	11.92	27.49	86.05696667	1628.33	1094.33	454.00	497.00	5	58645	6485.67	9483.67	3164.67	19831.00	2820.33	2864.93	11720.33	6006.33	697.00	4160.67	3792.00	1772.33	3461.33	38814.00	48913.33	9731.67	2.423333333	3.09	40.87	3.23	55.70	58.63	41.907	23.236	55.2000	41.0333	37.93	89.13	171.63	4.5000	3.77	3.96	4.05	4.193333333	3.46	3.496666667	3.62	4.41	4.82	157.7666667	413.4666667	33.40	123.83	227.43	123.93	0.50	38.06	385.23	4.25	1.62	83.07	83.07	31.05	34.73333333	31.97	31.20	22.53	31.50	47.33	24.67	31.33	31.63333333	33.6	35.57	33.27	33.57	29.57	33.50	30.67	83.06333333	2.92	278.6566	4.32	362.23	1.08	63.16666667	67.06666667	56.00	57.03	62.47	64.17	66.63	0.307666667	11.46166667	99.9	62.46666667
